X Location|Y Location|Diameter
-265.4300|153.6700|1.6764
-265.4300|156.2100|1.6764
-270.5100|156.2100|1.6764
-270.5100|163.8300|1.6764
-265.4300|163.8300|1.6764
-270.5100|158.7500|1.6764
-265.4300|158.7500|1.6764
-267.9700|161.2900|1.6764
-267.9700|158.7500|1.6764
-270.5100|168.9100|1.6764
-265.4300|168.9100|1.6764
-267.9700|166.3700|1.6764
-265.4300|166.3700|1.6764
-267.9700|168.9100|1.6764
-270.5100|166.3700|1.6764
-267.9700|171.4500|1.6764
-270.5100|173.9900|1.6764
-267.9700|176.5300|1.6764
-265.4300|173.9900|1.6764
-265.4300|176.5300|1.6764
-270.5100|176.5300|1.6764
-270.5100|184.1500|1.6764
-265.4300|184.1500|1.6764
-270.5100|179.0700|1.6764
-265.4300|179.0700|1.6764
-267.9700|181.6100|1.6764
-267.9700|179.0700|1.6764
-270.5100|189.2300|1.6764
-265.4300|189.2300|1.6764
-267.9700|186.6900|1.6764
-267.9700|191.7700|1.6764
-265.4300|186.6900|1.6764
-267.9700|189.2300|1.6764
-270.5100|186.6900|1.6764
-260.3500|-191.7700|1.6764
-262.8900|-191.7700|1.6764
-260.3500|-189.2300|1.6764
-262.8900|-189.2300|1.6764
-260.3500|-186.6900|1.6764
-262.8900|-186.6900|1.6764
-260.3500|-184.1500|1.6764
-262.8900|-184.1500|1.6764
-260.3500|-181.6100|1.6764
-262.8900|-181.6100|1.6764
-260.3500|-179.0700|1.6764
-262.8900|-179.0700|1.6764
-260.3500|-171.4500|1.6764
-262.8900|-171.4500|1.6764
-260.3500|-176.5300|1.6764
-262.8900|-176.5300|1.6764
-260.3500|-173.9900|1.6764
-262.8900|-173.9900|1.6764
-260.3500|-168.9100|1.6764
-262.8900|-168.9100|1.6764
-260.3500|-166.3700|1.6764
-262.8900|-166.3700|1.6764
-260.3500|-163.8300|1.6764
-262.8900|-163.8300|1.6764
-260.3500|-161.2900|1.6764
-262.8900|-161.2900|1.6764
-260.3500|-158.7500|1.6764
-262.8900|-158.7500|1.6764
-260.3500|-156.2100|1.6764
-262.8900|-156.2100|1.6764
-257.8100|-151.1300|1.6764
-262.8900|-151.1300|1.6764
-260.3500|-153.6700|1.6764
-262.8900|-153.6700|1.6764
-260.3500|-148.5900|1.6764
-260.3500|-143.5100|1.6764
-257.8100|-146.0500|1.6764
-262.8900|-146.0500|1.6764
-262.8900|-148.5900|1.6764
-257.8100|-148.5900|1.6764
-260.3500|-146.0500|1.6764
-260.3500|-138.4300|1.6764
-257.8100|-135.8900|1.6764
-257.8100|-140.9700|1.6764
-262.8900|-135.8900|1.6764
-262.8900|-140.9700|1.6764
-262.8900|-138.4300|1.6764
-257.8100|-138.4300|1.6764
-260.3500|-135.8900|1.6764
-260.3500|-128.2700|1.6764
-257.8100|-130.8100|1.6764
-262.8900|-130.8100|1.6764
-262.8900|-128.2700|1.6764
-257.8100|-128.2700|1.6764
-260.3500|-133.3500|1.6764
-260.3500|-123.1900|1.6764
-257.8100|-125.7300|1.6764
-262.8900|-125.7300|1.6764
-260.3500|-125.7300|1.6764
-257.8100|-120.6500|1.6764
-262.8900|-120.6500|1.6764
-260.3500|-118.1100|1.6764
-257.8100|-115.5700|1.6764
-262.8900|-115.5700|1.6764
-262.8900|-118.1100|1.6764
-257.8100|-118.1100|1.6764
-260.3500|-115.5700|1.6764
-260.3500|-113.0300|1.6764
-260.3500|113.0300|1.6764
-262.8900|115.5700|1.6764
-262.8900|120.6500|1.6764
-260.3500|118.1100|1.6764
-257.8100|115.5700|1.6764
-257.8100|120.6500|1.6764
-257.8100|118.1100|1.6764
-260.3500|115.5700|1.6764
-262.8900|118.1100|1.6764
-262.8900|125.7300|1.6764
-260.3500|123.1900|1.6764
-260.3500|128.2700|1.6764
-257.8100|125.7300|1.6764
-257.8100|128.2700|1.6764
-260.3500|125.7300|1.6764
-262.8900|128.2700|1.6764
-262.8900|130.8100|1.6764
-257.8100|130.8100|1.6764
-260.3500|133.3500|1.6764
-262.8900|135.8900|1.6764
-262.8900|140.9700|1.6764
-260.3500|138.4300|1.6764
-257.8100|135.8900|1.6764
-257.8100|140.9700|1.6764
-257.8100|138.4300|1.6764
-260.3500|135.8900|1.6764
-262.8900|138.4300|1.6764
-262.8900|146.0500|1.6764
-260.3500|143.5100|1.6764
-260.3500|148.5900|1.6764
-257.8100|146.0500|1.6764
-257.8100|148.5900|1.6764
-260.3500|146.0500|1.6764
-262.8900|148.5900|1.6764
-262.8900|151.1300|1.6764
-257.8100|151.1300|1.6764
-262.8900|156.2100|1.6764
-260.3500|153.6700|1.6764
-257.8100|156.2100|1.6764
-260.3500|156.2100|1.6764
-260.3500|163.8300|1.6764
-262.8900|161.2900|1.6764
-260.3500|158.7500|1.6764
-257.8100|161.2900|1.6764
-257.8100|158.7500|1.6764
-262.8900|158.7500|1.6764
-262.8900|166.3700|1.6764
-260.3500|168.9100|1.6764
-257.8100|166.3700|1.6764
-257.8100|168.9100|1.6764
-260.3500|166.3700|1.6764
-262.8900|168.9100|1.6764
-262.8900|171.4500|1.6764
-257.8100|171.4500|1.6764
-262.8900|176.5300|1.6764
-260.3500|173.9900|1.6764
-257.8100|176.5300|1.6764
-260.3500|176.5300|1.6764
-260.3500|184.1500|1.6764
-262.8900|181.6100|1.6764
-260.3500|179.0700|1.6764
-257.8100|181.6100|1.6764
-257.8100|179.0700|1.6764
-262.8900|179.0700|1.6764
-262.8900|186.6900|1.6764
-262.8900|191.7700|1.6764
-260.3500|189.2300|1.6764
-257.8100|186.6900|1.6764
-257.8100|191.7700|1.6764
-257.8100|189.2300|1.6764
-260.3500|186.6900|1.6764
-262.8900|189.2300|1.6764
-252.7300|-191.7700|1.6764
-255.2700|-191.7700|1.6764
-257.8100|-191.7700|1.6764
-252.7300|-189.2300|1.6764
-255.2700|-189.2300|1.6764
-257.8100|-189.2300|1.6764
-252.7300|-186.6900|1.6764
-255.2700|-186.6900|1.6764
-257.8100|-186.6900|1.6764
-252.7300|-184.1500|1.6764
-255.2700|-184.1500|1.6764
-257.8100|-184.1500|1.6764
-252.7300|-181.6100|1.6764
-255.2700|-181.6100|1.6764
-257.8100|-181.6100|1.6764
-252.7300|-179.0700|1.6764
-255.2700|-179.0700|1.6764
-257.8100|-179.0700|1.6764
-252.7300|-171.4500|1.6764
-255.2700|-171.4500|1.6764
-257.8100|-171.4500|1.6764
-252.7300|-176.5300|1.6764
-255.2700|-176.5300|1.6764
-257.8100|-176.5300|1.6764
-252.7300|-173.9900|1.6764
-255.2700|-173.9900|1.6764
-257.8100|-173.9900|1.6764
-252.7300|-168.9100|1.6764
-255.2700|-168.9100|1.6764
-257.8100|-168.9100|1.6764
-252.7300|-166.3700|1.6764
-255.2700|-166.3700|1.6764
-257.8100|-166.3700|1.6764
-252.7300|-163.8300|1.6764
-255.2700|-163.8300|1.6764
-257.8100|-163.8300|1.6764
-252.7300|-161.2900|1.6764
-255.2700|-161.2900|1.6764
-257.8100|-161.2900|1.6764
-252.7300|-158.7500|1.6764
-255.2700|-158.7500|1.6764
-257.8100|-158.7500|1.6764
-252.7300|-156.2100|1.6764
-255.2700|-156.2100|1.6764
-257.8100|-156.2100|1.6764
-252.7300|-151.1300|1.6764
-252.7300|-153.6700|1.6764
-255.2700|-153.6700|1.6764
-257.8100|-153.6700|1.6764
-250.1900|-148.5900|1.6764
-250.1900|-143.5100|1.6764
-252.7300|-146.0500|1.6764
-255.2700|-143.5100|1.6764
-255.2700|-148.5900|1.6764
-255.2700|-146.0500|1.6764
-252.7300|-148.5900|1.6764
-250.1900|-138.4300|1.6764
-252.7300|-135.8900|1.6764
-252.7300|-140.9700|1.6764
-255.2700|-138.4300|1.6764
-255.2700|-135.8900|1.6764
-252.7300|-138.4300|1.6764
-250.1900|-128.2700|1.6764
-252.7300|-130.8100|1.6764
-255.2700|-128.2700|1.6764
-252.7300|-128.2700|1.6764
-250.1900|-133.3500|1.6764
-255.2700|-133.3500|1.6764
-250.1900|-123.1900|1.6764
-252.7300|-125.7300|1.6764
-255.2700|-123.1900|1.6764
-255.2700|-125.7300|1.6764
-252.7300|-120.6500|1.6764
-250.1900|-118.1100|1.6764
-252.7300|-115.5700|1.6764
-255.2700|-118.1100|1.6764
-255.2700|-115.5700|1.6764
-252.7300|-118.1100|1.6764
-250.1900|-113.0300|1.6764
-255.2700|-113.0300|1.6764
-255.2700|113.0300|1.6764
-255.2700|118.1100|1.6764
-250.1900|118.1100|1.6764
-252.7300|115.5700|1.6764
-252.7300|120.6500|1.6764
-252.7300|118.1100|1.6764
-255.2700|115.5700|1.6764
-255.2700|128.2700|1.6764
-255.2700|123.1900|1.6764
-250.1900|128.2700|1.6764
-252.7300|125.7300|1.6764
-252.7300|128.2700|1.6764
-255.2700|125.7300|1.6764
-252.7300|130.8100|1.6764
-255.2700|133.3500|1.6764
-255.2700|138.4300|1.6764
-250.1900|138.4300|1.6764
-252.7300|135.8900|1.6764
-252.7300|140.9700|1.6764
-252.7300|138.4300|1.6764
-255.2700|135.8900|1.6764
-255.2700|148.5900|1.6764
-255.2700|143.5100|1.6764
-250.1900|148.5900|1.6764
-252.7300|146.0500|1.6764
-252.7300|148.5900|1.6764
-255.2700|146.0500|1.6764
-252.7300|151.1300|1.6764
-255.2700|153.6700|1.6764
-252.7300|156.2100|1.6764
-255.2700|156.2100|1.6764
-255.2700|163.8300|1.6764
-255.2700|158.7500|1.6764
-250.1900|158.7500|1.6764
-252.7300|161.2900|1.6764
-252.7300|158.7500|1.6764
-255.2700|168.9100|1.6764
-250.1900|168.9100|1.6764
-252.7300|166.3700|1.6764
-252.7300|168.9100|1.6764
-255.2700|166.3700|1.6764
-252.7300|171.4500|1.6764
-255.2700|173.9900|1.6764
-252.7300|176.5300|1.6764
-255.2700|176.5300|1.6764
-255.2700|184.1500|1.6764
-255.2700|179.0700|1.6764
-250.1900|179.0700|1.6764
-252.7300|181.6100|1.6764
-252.7300|179.0700|1.6764
-255.2700|189.2300|1.6764
-250.1900|189.2300|1.6764
-252.7300|186.6900|1.6764
-252.7300|191.7700|1.6764
-252.7300|189.2300|1.6764
-255.2700|186.6900|1.6764
-245.1100|-191.7700|1.6764
-247.6500|-191.7700|1.6764
-250.1900|-191.7700|1.6764
-245.1100|-189.2300|1.6764
-247.6500|-189.2300|1.6764
-250.1900|-189.2300|1.6764
-245.1100|-186.6900|1.6764
-247.6500|-186.6900|1.6764
-250.1900|-186.6900|1.6764
-245.1100|-184.1500|1.6764
-247.6500|-184.1500|1.6764
-250.1900|-184.1500|1.6764
-245.1100|-181.6100|1.6764
-247.6500|-181.6100|1.6764
-250.1900|-181.6100|1.6764
-245.1100|-179.0700|1.6764
-247.6500|-179.0700|1.6764
-250.1900|-179.0700|1.6764
-245.1100|-171.4500|1.6764
-247.6500|-171.4500|1.6764
-250.1900|-171.4500|1.6764
-245.1100|-176.5300|1.6764
-247.6500|-176.5300|1.6764
-250.1900|-176.5300|1.6764
-245.1100|-173.9900|1.6764
-247.6500|-173.9900|1.6764
-250.1900|-173.9900|1.6764
-245.1100|-168.9100|1.6764
-247.6500|-168.9100|1.6764
-250.1900|-168.9100|1.6764
-245.1100|-166.3700|1.6764
-247.6500|-166.3700|1.6764
-250.1900|-166.3700|1.6764
-245.1100|-163.8300|1.6764
-247.6500|-163.8300|1.6764
-250.1900|-163.8300|1.6764
-245.1100|-161.2900|1.6764
-247.6500|-161.2900|1.6764
-250.1900|-161.2900|1.6764
-245.1100|-158.7500|1.6764
-247.6500|-158.7500|1.6764
-250.1900|-158.7500|1.6764
-245.1100|-156.2100|1.6764
-247.6500|-156.2100|1.6764
-250.1900|-156.2100|1.6764
-247.6500|-151.1300|1.6764
-245.1100|-153.6700|1.6764
-247.6500|-153.6700|1.6764
-250.1900|-153.6700|1.6764
-245.1100|-148.5900|1.6764
-245.1100|-143.5100|1.6764
-247.6500|-146.0500|1.6764
-250.1900|-146.0500|1.6764
-247.6500|-148.5900|1.6764
-245.1100|-146.0500|1.6764
-245.1100|-138.4300|1.6764
-247.6500|-135.8900|1.6764
-247.6500|-140.9700|1.6764
-250.1900|-135.8900|1.6764
-247.6500|-138.4300|1.6764
-245.1100|-135.8900|1.6764
-245.1100|-128.2700|1.6764
-247.6500|-130.8100|1.6764
-247.6500|-128.2700|1.6764
-245.1100|-133.3500|1.6764
-245.1100|-123.1900|1.6764
-247.6500|-125.7300|1.6764
-250.1900|-125.7300|1.6764
-245.1100|-125.7300|1.6764
-247.6500|-120.6500|1.6764
-245.1100|-118.1100|1.6764
-247.6500|-115.5700|1.6764
-250.1900|-115.5700|1.6764
-247.6500|-118.1100|1.6764
-245.1100|-115.5700|1.6764
-245.1100|-113.0300|1.6764
-250.1900|113.0300|1.6764
-245.1100|113.0300|1.6764
-247.6500|115.5700|1.6764
-247.6500|120.6500|1.6764
-245.1100|118.1100|1.6764
-245.1100|115.5700|1.6764
-247.6500|118.1100|1.6764
-250.1900|115.5700|1.6764
-250.1900|123.1900|1.6764
-247.6500|125.7300|1.6764
-245.1100|123.1900|1.6764
-245.1100|128.2700|1.6764
-245.1100|125.7300|1.6764
-247.6500|128.2700|1.6764
-250.1900|125.7300|1.6764
-247.6500|130.8100|1.6764
-250.1900|133.3500|1.6764
-245.1100|133.3500|1.6764
-247.6500|135.8900|1.6764
-247.6500|140.9700|1.6764
-245.1100|138.4300|1.6764
-245.1100|135.8900|1.6764
-247.6500|138.4300|1.6764
-250.1900|135.8900|1.6764
-250.1900|143.5100|1.6764
-247.6500|146.0500|1.6764
-245.1100|143.5100|1.6764
-245.1100|148.5900|1.6764
-245.1100|146.0500|1.6764
-247.6500|148.5900|1.6764
-250.1900|146.0500|1.6764
-247.6500|151.1300|1.6764
-250.1900|153.6700|1.6764
-247.6500|156.2100|1.6764
-245.1100|153.6700|1.6764
-245.1100|156.2100|1.6764
-250.1900|156.2100|1.6764
-250.1900|163.8300|1.6764
-245.1100|163.8300|1.6764
-247.6500|161.2900|1.6764
-245.1100|158.7500|1.6764
-247.6500|158.7500|1.6764
-247.6500|166.3700|1.6764
-245.1100|168.9100|1.6764
-245.1100|166.3700|1.6764
-247.6500|168.9100|1.6764
-250.1900|166.3700|1.6764
-247.6500|171.4500|1.6764
-250.1900|173.9900|1.6764
-247.6500|176.5300|1.6764
-245.1100|173.9900|1.6764
-245.1100|176.5300|1.6764
-250.1900|176.5300|1.6764
-250.1900|184.1500|1.6764
-245.1100|184.1500|1.6764
-247.6500|181.6100|1.6764
-245.1100|179.0700|1.6764
-247.6500|179.0700|1.6764
-247.6500|186.6900|1.6764
-247.6500|191.7700|1.6764
-245.1100|189.2300|1.6764
-245.1100|186.6900|1.6764
-247.6500|189.2300|1.6764
-250.1900|186.6900|1.6764
-237.4900|-191.7700|1.6764
-240.0300|-191.7700|1.6764
-242.5700|-191.7700|1.6764
-237.4900|-189.2300|1.6764
-240.0300|-189.2300|1.6764
-242.5700|-189.2300|1.6764
-237.4900|-186.6900|1.6764
-240.0300|-186.6900|1.6764
-242.5700|-186.6900|1.6764
-237.4900|-184.1500|1.6764
-240.0300|-184.1500|1.6764
-242.5700|-184.1500|1.6764
-237.4900|-181.6100|1.6764
-240.0300|-181.6100|1.6764
-242.5700|-181.6100|1.6764
-237.4900|-179.0700|1.6764
-240.0300|-179.0700|1.6764
-242.5700|-179.0700|1.6764
-237.4900|-171.4500|1.6764
-240.0300|-171.4500|1.6764
-242.5700|-171.4500|1.6764
-237.4900|-176.5300|1.6764
-240.0300|-176.5300|1.6764
-242.5700|-176.5300|1.6764
-237.4900|-173.9900|1.6764
-240.0300|-173.9900|1.6764
-242.5700|-173.9900|1.6764
-237.4900|-168.9100|1.6764
-240.0300|-168.9100|1.6764
-242.5700|-168.9100|1.6764
-237.4900|-166.3700|1.6764
-240.0300|-166.3700|1.6764
-242.5700|-166.3700|1.6764
-237.4900|-163.8300|1.6764
-240.0300|-163.8300|1.6764
-242.5700|-163.8300|1.6764
-237.4900|-161.2900|1.6764
-240.0300|-161.2900|1.6764
-242.5700|-161.2900|1.6764
-237.4900|-158.7500|1.6764
-240.0300|-158.7500|1.6764
-242.5700|-158.7500|1.6764
-237.4900|-156.2100|1.6764
-240.0300|-156.2100|1.6764
-242.5700|-156.2100|1.6764
-237.4900|-151.1300|1.6764
-242.5700|-151.1300|1.6764
-237.4900|-153.6700|1.6764
-240.0300|-153.6700|1.6764
-242.5700|-153.6700|1.6764
-237.4900|-146.0500|1.6764
-240.0300|-143.5100|1.6764
-242.5700|-146.0500|1.6764
-240.0300|-148.5900|1.6764
-242.5700|-148.5900|1.6764
-240.0300|-146.0500|1.6764
-237.4900|-148.5900|1.6764
-237.4900|-135.8900|1.6764
-237.4900|-140.9700|1.6764
-242.5700|-135.8900|1.6764
-240.0300|-138.4300|1.6764
-242.5700|-140.9700|1.6764
-242.5700|-138.4300|1.6764
-240.0300|-135.8900|1.6764
-237.4900|-138.4300|1.6764
-237.4900|-130.8100|1.6764
-240.0300|-128.2700|1.6764
-242.5700|-130.8100|1.6764
-242.5700|-128.2700|1.6764
-237.4900|-128.2700|1.6764
-240.0300|-133.3500|1.6764
-237.4900|-125.7300|1.6764
-240.0300|-123.1900|1.6764
-242.5700|-125.7300|1.6764
-240.0300|-125.7300|1.6764
-237.4900|-120.6500|1.6764
-242.5700|-120.6500|1.6764
-237.4900|-115.5700|1.6764
-242.5700|-115.5700|1.6764
-240.0300|-118.1100|1.6764
-242.5700|-118.1100|1.6764
-240.0300|-115.5700|1.6764
-237.4900|-118.1100|1.6764
-240.0300|-113.0300|1.6764
-240.0300|113.0300|1.6764
-240.0300|118.1100|1.6764
-242.5700|115.5700|1.6764
-242.5700|120.6500|1.6764
-237.4900|115.5700|1.6764
-237.4900|120.6500|1.6764
-237.4900|118.1100|1.6764
-242.5700|118.1100|1.6764
-240.0300|115.5700|1.6764
-240.0300|128.2700|1.6764
-240.0300|123.1900|1.6764
-242.5700|125.7300|1.6764
-237.4900|125.7300|1.6764
-237.4900|128.2700|1.6764
-242.5700|128.2700|1.6764
-240.0300|125.7300|1.6764
-242.5700|130.8100|1.6764
-237.4900|130.8100|1.6764
-240.0300|133.3500|1.6764
-240.0300|138.4300|1.6764
-242.5700|135.8900|1.6764
-242.5700|140.9700|1.6764
-237.4900|135.8900|1.6764
-237.4900|140.9700|1.6764
-237.4900|138.4300|1.6764
-242.5700|138.4300|1.6764
-240.0300|135.8900|1.6764
-240.0300|148.5900|1.6764
-240.0300|143.5100|1.6764
-242.5700|146.0500|1.6764
-237.4900|146.0500|1.6764
-237.4900|148.5900|1.6764
-242.5700|148.5900|1.6764
-240.0300|146.0500|1.6764
-242.5700|151.1300|1.6764
-237.4900|151.1300|1.6764
-240.0300|153.6700|1.6764
-242.5700|156.2100|1.6764
-237.4900|156.2100|1.6764
-240.0300|156.2100|1.6764
-240.0300|163.8300|1.6764
-240.0300|158.7500|1.6764
-242.5700|161.2900|1.6764
-237.4900|161.2900|1.6764
-237.4900|158.7500|1.6764
-242.5700|158.7500|1.6764
-240.0300|168.9100|1.6764
-242.5700|166.3700|1.6764
-237.4900|166.3700|1.6764
-237.4900|168.9100|1.6764
-242.5700|168.9100|1.6764
-240.0300|166.3700|1.6764
-242.5700|171.4500|1.6764
-237.4900|171.4500|1.6764
-240.0300|173.9900|1.6764
-242.5700|176.5300|1.6764
-237.4900|176.5300|1.6764
-240.0300|176.5300|1.6764
-240.0300|184.1500|1.6764
-240.0300|179.0700|1.6764
-242.5700|181.6100|1.6764
-237.4900|181.6100|1.6764
-237.4900|179.0700|1.6764
-242.5700|179.0700|1.6764
-240.0300|189.2300|1.6764
-242.5700|186.6900|1.6764
-242.5700|191.7700|1.6764
-237.4900|186.6900|1.6764
-237.4900|191.7700|1.6764
-237.4900|189.2300|1.6764
-242.5700|189.2300|1.6764
-240.0300|186.6900|1.6764
-204.4700|-151.1300|1.6764
-201.9300|-148.5900|1.6764
-201.9300|-143.5100|1.6764
-204.4700|-146.0500|1.6764
-204.4700|-148.5900|1.6764
-201.9300|-146.0500|1.6764
-201.9300|-138.4300|1.6764
-204.4700|-135.8900|1.6764
-204.4700|-140.9700|1.6764
-204.4700|-138.4300|1.6764
-201.9300|-135.8900|1.6764
-201.9300|-133.3500|1.6764
-201.9300|-128.2700|1.6764
-204.4700|-130.8100|1.6764
-204.4700|-128.2700|1.6764
-204.4700|-120.6500|1.6764
-201.9300|-123.1900|1.6764
-204.4700|-125.7300|1.6764
-201.9300|-125.7300|1.6764
-201.9300|-118.1100|1.6764
-204.4700|-115.5700|1.6764
-204.4700|-118.1100|1.6764
-201.9300|-115.5700|1.6764
-201.9300|-113.0300|1.6764
-201.9300|113.0300|1.6764
-204.4700|115.5700|1.6764
-204.4700|120.6500|1.6764
-201.9300|118.1100|1.6764
-201.9300|115.5700|1.6764
-204.4700|118.1100|1.6764
-204.4700|125.7300|1.6764
-201.9300|123.1900|1.6764
-201.9300|128.2700|1.6764
-201.9300|125.7300|1.6764
-204.4700|128.2700|1.6764
-204.4700|130.8100|1.6764
-201.9300|133.3500|1.6764
-204.4700|135.8900|1.6764
-204.4700|140.9700|1.6764
-201.9300|138.4300|1.6764
-201.9300|135.8900|1.6764
-204.4700|138.4300|1.6764
-204.4700|146.0500|1.6764
-201.9300|143.5100|1.6764
-201.9300|148.5900|1.6764
-201.9300|146.0500|1.6764
-204.4700|148.5900|1.6764
-204.4700|151.1300|1.6764
-194.3100|-151.1300|1.6764
-199.3900|-151.1300|1.6764
-194.3100|-146.0500|1.6764
-196.8500|-143.5100|1.6764
-199.3900|-146.0500|1.6764
-196.8500|-148.5900|1.6764
-199.3900|-148.5900|1.6764
-196.8500|-146.0500|1.6764
-194.3100|-148.5900|1.6764
-194.3100|-135.8900|1.6764
-194.3100|-140.9700|1.6764
-199.3900|-135.8900|1.6764
-196.8500|-138.4300|1.6764
-199.3900|-140.9700|1.6764
-199.3900|-138.4300|1.6764
-196.8500|-135.8900|1.6764
-194.3100|-138.4300|1.6764
-196.8500|-133.3500|1.6764
-194.3100|-130.8100|1.6764
-196.8500|-128.2700|1.6764
-199.3900|-130.8100|1.6764
-199.3900|-128.2700|1.6764
-194.3100|-128.2700|1.6764
-194.3100|-120.6500|1.6764
-199.3900|-120.6500|1.6764
-194.3100|-125.7300|1.6764
-196.8500|-123.1900|1.6764
-199.3900|-125.7300|1.6764
-196.8500|-125.7300|1.6764
-194.3100|-115.5700|1.6764
-199.3900|-115.5700|1.6764
-196.8500|-118.1100|1.6764
-199.3900|-118.1100|1.6764
-196.8500|-115.5700|1.6764
-194.3100|-118.1100|1.6764
-196.8500|-113.0300|1.6764
-196.8500|113.0300|1.6764
-196.8500|118.1100|1.6764
-199.3900|115.5700|1.6764
-199.3900|120.6500|1.6764
-194.3100|115.5700|1.6764
-194.3100|120.6500|1.6764
-194.3100|118.1100|1.6764
-199.3900|118.1100|1.6764
-196.8500|115.5700|1.6764
-196.8500|128.2700|1.6764
-199.3900|125.7300|1.6764
-196.8500|123.1900|1.6764
-194.3100|125.7300|1.6764
-194.3100|128.2700|1.6764
-199.3900|128.2700|1.6764
-196.8500|125.7300|1.6764
-199.3900|130.8100|1.6764
-194.3100|130.8100|1.6764
-196.8500|133.3500|1.6764
-196.8500|138.4300|1.6764
-199.3900|135.8900|1.6764
-199.3900|140.9700|1.6764
-194.3100|135.8900|1.6764
-194.3100|140.9700|1.6764
-194.3100|138.4300|1.6764
-199.3900|138.4300|1.6764
-196.8500|135.8900|1.6764
-196.8500|148.5900|1.6764
-199.3900|146.0500|1.6764
-196.8500|143.5100|1.6764
-194.3100|146.0500|1.6764
-194.3100|148.5900|1.6764
-199.3900|148.5900|1.6764
-196.8500|146.0500|1.6764
-199.3900|151.1300|1.6764
-194.3100|151.1300|1.6764
-189.2300|-151.1300|1.6764
-186.6900|-148.5900|1.6764
-186.6900|-143.5100|1.6764
-191.7700|-148.5900|1.6764
-191.7700|-143.5100|1.6764
-189.2300|-146.0500|1.6764
-191.7700|-146.0500|1.6764
-189.2300|-148.5900|1.6764
-186.6900|-138.4300|1.6764
-191.7700|-138.4300|1.6764
-189.2300|-135.8900|1.6764
-189.2300|-140.9700|1.6764
-191.7700|-135.8900|1.6764
-189.2300|-138.4300|1.6764
-186.6900|-133.3500|1.6764
-191.7700|-133.3500|1.6764
-186.6900|-128.2700|1.6764
-191.7700|-128.2700|1.6764
-189.2300|-130.8100|1.6764
-189.2300|-128.2700|1.6764
-189.2300|-120.6500|1.6764
-186.6900|-123.1900|1.6764
-191.7700|-123.1900|1.6764
-189.2300|-125.7300|1.6764
-191.7700|-125.7300|1.6764
-186.6900|-118.1100|1.6764
-191.7700|-118.1100|1.6764
-189.2300|-115.5700|1.6764
-191.7700|-115.5700|1.6764
-189.2300|-118.1100|1.6764
-186.6900|-113.0300|1.6764
-191.7700|-113.0300|1.6764
-191.7700|113.0300|1.6764
-186.6900|113.0300|1.6764
-191.7700|118.1100|1.6764
-189.2300|115.5700|1.6764
-189.2300|120.6500|1.6764
-186.6900|118.1100|1.6764
-186.6900|115.5700|1.6764
-189.2300|118.1100|1.6764
-191.7700|115.5700|1.6764
-191.7700|128.2700|1.6764
-191.7700|123.1900|1.6764
-189.2300|125.7300|1.6764
-186.6900|123.1900|1.6764
-186.6900|128.2700|1.6764
-186.6900|125.7300|1.6764
-189.2300|128.2700|1.6764
-191.7700|125.7300|1.6764
-189.2300|130.8100|1.6764
-191.7700|133.3500|1.6764
-186.6900|133.3500|1.6764
-191.7700|138.4300|1.6764
-189.2300|135.8900|1.6764
-189.2300|140.9700|1.6764
-186.6900|138.4300|1.6764
-186.6900|135.8900|1.6764
-189.2300|138.4300|1.6764
-191.7700|135.8900|1.6764
-191.7700|148.5900|1.6764
-191.7700|143.5100|1.6764
-189.2300|146.0500|1.6764
-186.6900|143.5100|1.6764
-186.6900|148.5900|1.6764
-186.6900|146.0500|1.6764
-189.2300|148.5900|1.6764
-191.7700|146.0500|1.6764
-189.2300|151.1300|1.6764
-179.0700|-151.1300|1.6764
-184.1500|-151.1300|1.6764
-179.0700|-146.0500|1.6764
-181.6100|-143.5100|1.6764
-181.6100|-148.5900|1.6764
-184.1500|-146.0500|1.6764
-184.1500|-148.5900|1.6764
-181.6100|-146.0500|1.6764
-186.6900|-146.0500|1.6764
-179.0700|-135.8900|1.6764
-179.0700|-140.9700|1.6764
-181.6100|-138.4300|1.6764
-184.1500|-135.8900|1.6764
-184.1500|-140.9700|1.6764
-184.1500|-138.4300|1.6764
-181.6100|-135.8900|1.6764
-186.6900|-135.8900|1.6764
-181.6100|-133.3500|1.6764
-179.0700|-130.8100|1.6764
-181.6100|-128.2700|1.6764
-184.1500|-130.8100|1.6764
-184.1500|-128.2700|1.6764
-184.1500|-120.6500|1.6764
-179.0700|-125.7300|1.6764
-181.6100|-123.1900|1.6764
-184.1500|-125.7300|1.6764
-181.6100|-125.7300|1.6764
-186.6900|-125.7300|1.6764
-179.0700|-115.5700|1.6764
-179.0700|-120.6500|1.6764
-181.6100|-118.1100|1.6764
-184.1500|-115.5700|1.6764
-184.1500|-118.1100|1.6764
-181.6100|-115.5700|1.6764
-186.6900|-115.5700|1.6764
-181.6100|-113.0300|1.6764
-181.6100|113.0300|1.6764
-181.6100|118.1100|1.6764
-184.1500|115.5700|1.6764
-184.1500|120.6500|1.6764
-179.0700|120.6500|1.6764
-184.1500|118.1100|1.6764
-181.6100|115.5700|1.6764
-181.6100|128.2700|1.6764
-181.6100|123.1900|1.6764
-184.1500|125.7300|1.6764
-184.1500|128.2700|1.6764
-181.6100|125.7300|1.6764
-184.1500|130.8100|1.6764
-179.0700|130.8100|1.6764
-181.6100|133.3500|1.6764
-181.6100|138.4300|1.6764
